Course_ID,Course_Duration,Course_Duration_MOOC,Year,Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Video_1H,Number_Video_2H,Number_video_3H,Number_Video_4H,Number_Quizz_1H,Number_Quizz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
2377,28,12,2013,2418,8,3,1,7,2,0,6,1,0,0,1,1,0,0,0,0
2378,23,19,2013,2418,6,9,4,3,7,1,0,3,0,0,5,2,0,0,0,1
2379,21,9,2013,2418,4,4,1,3,3,1,2,1,0,0,2,1,1,0,0,0
2380,18,12,2013,2418,4,6,2,3,4,2,2,1,0,0,2,2,2,0,0,0
2381,36,32,2013,2418,14,18,0,6,13,0,1,2,3,0,8,5,0,0,0,0
2382,36,12,2013,2418,4,6,2,4,4,2,4,0,0,0,2,2,2,0,0,0
2383,34,12,2013,2418,8,3,1,8,2,0,8,0,0,0,1,1,0,0,0,0
2384,26,26,2013,2418,15,9,2,9,9,1,4,4,1,0,9,0,0,1,0,0
2385,26,11,2013,2418,4,5,2,3,3,1,2,1,0,0,1,2,0,1,0,0
2386,64,55,2013,2418,38,13,4,35,9,1,33,1,1,0,5,4,0,0,0,1
2387,25,6,2013,2418,3,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0
2388,34,20,2013,2418,15,5,0,15,3,0,15,0,0,0,1,2,0,0,0,0
2389,28,3,2013,2418,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2390,57,20,2013,2418,12,5,3,4,4,3,0,1,2,1,3,1,3,0,0,0
2391,48,35,2013,2418,20,13,2,15,11,2,11,3,1,0,9,2,2,0,0,0
2392,63,19,2013,2418,14,3,2,4,3,1,0,1,0,3,3,0,0,1,0,0
2393,10,5,2013,2418,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0
2394,37,9,2013,2418,5,4,0,2,2,0,0,1,1,0,0,2,0,0,0,0
2395,37,4,2013,2418,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0
2396,56,50,2013,2418,26,20,4,8,19,3,0,2,2,4,18,1,2,1,0,0
2397,35,3,2013,2418,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0
2398,81,28,2013,2418,13,13,2,11,11,2,10,0,1,0,9,2,2,0,0,0
2399,20,16,2013,2418,7,5,4,3,5,1,0,2,1,0,5,0,0,0,0,1
2400,68,10,2013,2418,7,2,1,7,1,0,7,0,0,0,0,1,0,0,0,0
2401,47,41,2013,2418,17,21,3,11,19,2,8,1,1,1,17,2,1,1,0,0
2402,16,8,2013,2418,4,3,1,4,2,0,4,0,0,0,1,1,0,0,0,0
2403,13,9,2013,2418,3,4,2,2,3,1,1,1,0,0,2,1,0,1,0,0
2404,44,13,2013,2418,6,6,1,4,5,1,3,0,1,0,4,1,1,0,0,0
2405,12,5,2013,2418,2,2,1,2,1,1,2,0,0,0,0,1,1,0,0,0
2406,16,2,2013,2418,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2407,37,8,2013,2418,3,3,2,3,2,1,3,0,0,0,1,1,0,1,0,0
2409,24,13,2013,2418,4,7,2,4,4,1,4,0,0,0,1,3,0,1,0,0
2410,11,9,2013,2418,4,3,2,3,2,1,2,1,0,0,1,1,0,1,0,0
2411,12,5,2013,2418,1,3,1,0,2,0,0,0,0,0,1,1,0,0,0,0
2412,48,38,2013,2418,22,13,3,14,10,2,10,2,0,2,7,3,1,1,0,0
2413,36,29,2013,2418,20,6,3,8,3,2,0,5,2,1,0,3,1,1,0,0
2414,80,75,2013,2418,41,31,3,15,29,1,1,4,8,2,27,2,0,0,1,0
2415,26,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2416,11,7,2013,2418,2,4,1,1,3,0,0,1,0,0,2,1,0,0,0,0
2417,19,17,2013,2418,6,9,2,6,7,1,6,0,0,0,5,2,0,1,0,0
2418,12,12,2013,2418,4,5,3,2,4,2,1,0,1,0,3,1,1,1,0,0
2419,27,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2420,27,17,2014,1600,8,7,2,4,4,2,0,4,0,0,1,3,2,0,0,0
2421,22,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2422,17,10,2014,1600,3,5,2,1,3,1,0,0,1,0,1,2,0,1,0,0
2423,57,18,2014,1600,8,9,1,3,7,1,0,1,2,0,5,2,1,0,0,0
2424,66,22,2014,1600,8,12,2,7,8,2,6,1,0,0,4,4,2,0,0,0
2425,31,29,2014,1600,12,17,0,4,14,0,1,0,1,2,11,3,0,0,0,0
2427,19,6,2014,1600,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2428,55,51,2014,1600,26,23,2,24,16,2,23,0,1,0,9,7,2,0,0,0
2429,72,59,2014,1600,38,18,3,35,13,2,32,3,0,0,8,5,1,1,0,0
2430,53,45,2014,1600,26,19,0,13,10,0,7,0,5,1,1,9,0,0,0,0
2431,13,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2432,26,24,2014,1600,17,4,3,7,3,2,2,2,1,2,2,1,1,1,0,0
2433,10,6,2014,1600,2,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0
2434,20,17,2014,1600,4,9,4,3,6,3,2,1,0,0,3,3,2,1,0,0
2435,29,11,2014,1600,4,5,2,2,5,1,1,0,1,0,5,0,0,1,0,0
2436,38,3,2014,1600,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2437,24,6,2014,1600,2,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0
2438,49,4,2014,1600,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
2439,47,3,2014,1600,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
2440,39,15,2014,1600,10,3,2,4,2,2,0,2,2,0,1,1,2,0,0,0
2441,15,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2442,40,4,2014,1600,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2443,26,7,2014,1600,2,3,2,1,2,1,0,1,0,0,1,1,0,1,0,0
2444,10,9,2014,1600,3,4,2,2,2,1,1,1,0,0,0,2,0,1,0,0
2445,31,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2446,17,12,2014,1600,5,4,3,4,2,3,3,1,0,0,0,2,3,0,0,0
2447,14,11,2014,1600,3,6,2,1,5,2,0,0,1,0,4,1,2,0,0,0
2448,56,39,2014,1600,23,13,3,15,8,3,10,2,3,0,3,5,3,0,0,0
2449,33,27,2014,1600,13,14,0,8,10,0,5,2,0,1,6,4,0,0,0,0
2450,28,27,2014,1600,19,7,1,10,7,0,7,0,0,3,7,0,0,0,0,0
2451,15,4,2014,1600,1,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0
2453,40,28,2014,1600,20,6,2,9,5,2,4,2,0,3,4,1,2,0,0,0
2454,37,24,2014,1600,11,11,2,8,7,2,7,0,0,1,3,4,2,0,0,0
2455,46,38,2014,1600,28,9,1,24,5,1,22,0,2,0,1,4,1,0,0,0
2456,36,5,2014,1600,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0
2457,71,66,2014,1600,39,27,0,12,19,0,3,0,0,9,11,8,0,0,0,0
2458,73,42,2014,1600,23,17,2,9,15,2,2,2,3,2,13,2,2,0,0,0
2459,73,7,2014,1600,4,3,0,2,2,0,0,2,0,0,1,1,0,0,0,0
2460,85,26,2014,1600,12,13,1,10,11,1,9,0,1,0,9,2,1,0,0,0
2461,89,68,2014,1600,42,22,4,14,17,2,0,0,14,0,12,5,0,2,0,0
2462,31,9,2014,1600,3,4,2,2,4,1,1,1,0,0,4,0,0,1,0,0
2463,16,10,2014,1600,3,4,3,1,2,3,0,0,1,0,0,2,3,0,0,0
2464,43,30,2014,1600,18,9,3,12,8,2,6,6,0,0,7,1,1,1,0,0
2465,86,75,2014,1600,41,33,1,23,21,0,10,8,5,0,9,12,0,0,0,0
2466,10,5,2014,1600,2,2,1,2,1,0,2,0,0,0,0,1,0,0,0,0
2467,14,13,2014,1600,5,7,1,4,6,1,3,1,0,0,5,1,1,0,0,0
2468,65,3,2014,1600,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2469,87,4,2014,1600,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0
2470,56,12,2014,1600,6,4,2,3,4,1,1,1,1,0,4,0,0,1,0,0
2471,12,4,2014,1600,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0
2472,45,18,2014,1600,12,4,2,10,2,2,9,0,1,0,0,2,2,0,0,0
2473,29,3,2014,1600,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2474,39,9,2014,1600,3,4,2,3,3,2,3,0,0,0,2,1,2,0,0,0
2475,17,6,2014,1600,3,2,1,3,2,1,3,0,0,0,2,0,1,0,0,0
2476,78,29,2014,1600,15,13,1,8,13,0,5,1,0,2,13,0,0,0,0,0
2477,87,44,2014,1600,32,8,4,16,5,2,8,4,0,4,2,3,0,2,0,0
2478,83,18,2014,1600,11,5,2,5,3,2,2,1,1,1,1,2,2,0,0,0
2479,55,19,2014,1600,10,8,1,8,7,1,7,0,1,0,6,1,1,0,0,0
2480,84,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2482,37,31,2014,1600,16,12,3,9,8,2,2,7,0,0,4,4,1,1,0,0
2483,69,42,2014,1600,31,9,2,18,6,1,9,5,4,0,3,3,0,1,0,0
2484,28,20,2014,1600,9,10,1,8,10,1,7,1,0,0,10,0,1,0,0,0
2485,15,14,2014,1600,7,4,3,4,4,1,2,1,1,0,4,0,0,0,1,0
2486,15,13,2014,1600,9,3,1,3,2,0,0,0,3,0,1,1,0,0,0,0
2487,15,5,2014,1600,1,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0
2488,13,13,2014,1600,4,7,2,2,5,1,0,2,0,0,3,2,0,1,0,0
2489,16,12,2014,1600,8,3,1,8,3,1,8,0,0,0,3,0,1,0,0,0
2490,12,9,2014,1600,3,5,1,2,3,0,1,1,0,0,1,2,0,0,0,0
2491,77,47,2014,1600,31,13,3,19,10,3,14,0,3,2,7,3,3,0,0,0
2492,20,3,2014,1600,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
2493,26,3,2014,1600,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0
2494,10,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2495,12,8,2014,1600,2,4,2,1,3,1,0,1,0,0,2,1,0,1,0,0
2496,39,32,2014,1600,20,8,4,6,8,3,0,0,4,2,8,0,2,1,0,0
2497,14,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2498,44,13,2014,1600,4,7,2,3,4,1,2,1,0,0,1,3,0,1,0,0
2499,25,9,2014,1600,2,5,2,2,5,1,2,0,0,0,5,0,0,1,0,0
2500,52,5,2014,1600,2,3,0,1,2,0,0,1,0,0,1,1,0,0,0,0
2501,57,38,2014,1600,27,10,1,14,8,0,7,1,6,0,6,2,0,0,0,0
2502,77,35,2014,1600,20,13,2,14,9,2,8,6,0,0,5,4,2,0,0,0
2503,13,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2504,61,28,2014,1600,15,12,1,4,9,1,0,0,1,3,6,3,1,0,0,0
2505,89,51,2014,1600,25,23,3,14,20,3,6,5,3,0,17,3,3,0,0,0
2506,34,24,2014,1600,16,6,2,13,4,1,12,0,0,1,2,2,0,1,0,0
2507,28,26,2014,1600,15,8,3,7,5,3,4,0,1,2,2,3,3,0,0,0
2508,29,15,2014,1600,6,6,3,4,5,2,2,2,0,0,4,1,1,1,0,0
2509,43,39,2014,1600,13,22,4,11,14,3,10,0,1,0,6,8,2,1,0,0
2510,29,4,2014,1600,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
2511,28,11,2014,1600,7,3,1,5,2,0,3,2,0,0,1,1,0,0,0,0
2512,83,47,2014,1600,33,12,2,21,6,1,14,3,3,1,0,6,0,1,0,0
2513,37,31,2014,1600,22,7,2,12,4,1,8,1,0,3,1,3,0,1,0,0
2514,84,24,2014,1600,17,5,2,17,4,1,17,0,0,0,3,1,0,1,0,0
2515,40,34,2014,1600,13,17,4,11,13,3,9,2,0,0,9,4,2,1,0,0
2516,33,13,2014,1600,8,5,0,4,3,0,2,0,2,0,1,2,0,0,0,0
2517,46,29,2014,1600,9,17,3,8,14,3,7,1,0,0,11,3,3,0,0,0
2518,14,13,2014,1600,3,7,3,1,5,2,0,0,1,0,3,2,1,1,0,0
2519,52,43,2014,1600,18,23,2,13,19,1,11,0,1,1,15,4,0,1,0,0
2520,16,12,2014,1600,9,3,0,6,2,0,4,1,1,0,1,1,0,0,0,0
2521,12,3,2014,1600,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2522,82,17,2014,1600,9,8,0,2,7,0,0,0,0,0,6,1,0,0,0,0
2523,40,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2524,71,53,2014,1600,30,20,3,16,11,2,8,5,0,3,2,9,1,1,0,0
2525,14,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2526,18,13,2014,1600,8,4,1,3,2,1,1,0,1,1,0,2,1,0,0,0
2527,12,12,2014,1600,8,3,1,4,2,1,2,1,0,1,1,1,1,0,0,0
2528,15,7,2014,1600,2,3,2,2,2,1,2,0,0,0,1,1,0,1,0,0
2529,83,74,2014,1600,28,44,2,8,43,2,0,2,0,6,42,1,2,0,0,0
2530,35,3,2014,1600,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2531,21,7,2014,1600,2,3,2,2,2,2,2,0,0,0,1,1,2,0,0,0
2532,39,15,2014,1600,10,4,1,5,4,0,2,1,2,0,4,0,0,0,0,0
2533,46,6,2014,1600,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0
2534,28,10,2014,1600,5,3,2,3,2,2,2,0,1,0,1,1,2,0,0,0
2535,85,64,2014,1600,40,21,3,17,19,3,5,1,11,0,17,2,3,0,0,0
2536,26,12,2014,1600,6,5,1,3,3,1,1,1,1,0,1,2,1,0,0,0
2537,14,5,2014,1600,2,2,1,1,2,1,0,1,0,0,2,0,1,0,0,0
2538,20,5,2014,1600,1,3,1,0,2,0,0,0,0,0,1,1,0,0,0,0
2539,32,6,2014,1600,3,2,1,2,2,1,1,1,0,0,2,0,1,0,0,0
2540,31,13,2014,1600,4,5,4,2,4,3,0,2,0,0,3,1,2,1,0,0
2541,21,13,2014,1600,5,5,3,4,3,2,3,1,0,0,1,2,1,1,0,0
2542,36,4,2014,1600,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
2543,38,17,2014,1600,7,9,1,3,9,0,1,1,0,1,9,0,0,0,0,0
2544,29,22,2014,1600,16,4,2,15,3,2,14,1,0,0,2,1,2,0,0,0
2545,28,18,2014,1600,7,7,4,3,6,3,0,2,1,0,5,1,2,1,0,0
2546,74,47,2014,1600,22,22,3,9,19,1,3,0,5,1,16,3,0,0,1,0
2547,56,46,2014,1600,34,8,4,23,4,3,14,8,0,1,0,4,2,1,0,0
2548,75,58,2014,1600,43,12,3,24,11,2,11,9,2,2,10,1,1,1,0,0
2549,10,8,2014,1600,2,4,2,1,2,2,0,1,0,0,0,2,2,0,0,0
2550,19,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2551,28,3,2014,1600,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
2552,90,6,2014,1600,3,3,0,1,2,0,0,0,1,0,1,1,0,0,0,0
2553,15,4,2014,1600,2,2,0,2,2,0,2,0,0,0,2,0,0,0,0,0
2554,74,21,2014,1600,7,11,3,5,7,3,3,2,0,0,3,4,3,0,0,0
2555,19,6,2014,1600,1,4,1,0,3,0,0,0,0,0,2,1,0,0,0,0
2556,15,15,2014,1600,9,4,2,6,3,1,5,0,0,1,2,1,0,1,0,0
2557,32,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2558,82,65,2014,1600,46,17,2,32,10,1,20,11,0,1,3,7,0,1,0,0
2559,15,14,2014,1600,8,6,0,3,3,0,0,2,0,1,0,3,0,0,0,0
2560,42,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2561,58,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2562,25,13,2014,1600,4,5,4,4,3,2,4,0,0,0,1,2,1,0,1,0
2563,40,38,2014,1600,25,11,2,12,11,2,5,3,2,2,11,0,2,0,0,0
2564,41,31,2014,1600,23,8,0,12,7,0,6,3,1,2,6,1,0,0,0,0
2565,11,8,2014,1600,3,3,2,2,2,1,1,1,0,0,1,1,0,1,0,0
2566,17,17,2014,1600,6,9,2,2,8,1,0,0,2,0,7,1,0,1,0,0
2567,20,14,2014,1600,9,5,0,4,4,0,1,1,2,0,3,1,0,0,0,0
2568,69,10,2014,1600,3,4,3,3,2,3,3,0,0,0,0,2,3,0,0,0
2569,34,8,2014,1600,4,3,1,1,3,0,0,0,0,1,3,0,0,0,0,0
2570,73,7,2014,1600,2,3,2,2,3,1,2,0,0,0,3,0,0,1,0,0
2571,39,27,2014,1600,12,14,1,4,8,1,0,0,4,0,2,6,1,0,0,0
2572,16,5,2014,1600,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0
2573,83,12,2014,1600,5,7,0,3,4,0,2,0,1,0,1,3,0,0,0,0
2574,42,18,2014,1600,5,11,2,4,9,2,3,1,0,0,7,2,2,0,0,0
2575,31,12,2014,1600,5,5,2,4,4,2,3,1,0,0,3,1,2,0,0,0
2576,60,47,2014,1600,17,26,4,10,26,4,3,7,0,0,26,0,4,0,0,0
2577,47,39,2014,1600,15,20,4,12,15,4,11,0,0,1,10,5,4,0,0,0
2578,21,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2579,83,82,2014,1600,49,33,0,25,19,0,14,0,9,2,5,14,0,0,0,0
2580,25,14,2014,1600,5,6,3,5,5,2,5,0,0,0,4,1,1,1,0,0
2581,19,18,2014,1600,8,7,3,4,4,2,2,1,0,1,1,3,1,1,0,0
2582,31,2,2014,1600,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2583,12,8,2014,1600,4,4,0,2,3,0,1,0,1,0,2,1,0,0,0,0
2584,28,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2585,79,64,2014,1600,32,31,1,24,29,1,17,6,1,0,27,2,1,0,0,0
2586,25,10,2014,1600,3,5,2,2,3,2,1,1,0,0,1,2,2,0,0,0
2587,12,8,2014,1600,2,4,2,1,3,2,0,1,0,0,2,1,2,0,0,0
2588,27,7,2014,1600,3,3,1,2,2,0,1,1,0,0,1,1,0,0,0,0
2589,39,39,2014,1600,25,13,1,14,11,1,7,4,2,1,9,2,1,0,0,0
2590,47,13,2014,1600,9,3,1,3,2,0,0,0,3,0,1,1,0,0,0,0
2591,79,56,2014,1600,21,33,2,8,26,1,0,5,1,2,19,7,0,1,0,0
2592,45,10,2014,1600,4,6,0,1,5,0,0,0,0,1,4,1,0,0,0,0
2593,39,21,2014,1600,10,9,2,8,9,2,6,2,0,0,9,0,2,0,0,0
2594,34,9,2014,1600,6,2,1,2,1,1,0,1,0,1,0,1,1,0,0,0
2595,56,32,2014,1600,10,18,4,4,13,3,0,2,2,0,8,5,2,1,0,0
2596,19,18,2014,1600,9,7,2,8,7,1,7,1,0,0,7,0,0,1,0,0
2597,59,47,2014,1600,35,8,4,15,5,2,3,5,6,1,2,3,1,0,1,0
2598,76,68,2014,1600,28,39,1,27,31,1,26,1,0,0,23,8,1,0,0,0
2599,22,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2600,58,53,2014,1600,36,15,2,14,11,2,5,1,3,5,7,4,2,0,0,0
2601,10,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2602,83,55,2014,1600,33,21,1,20,19,0,12,3,5,0,17,2,0,0,0,0
2603,25,22,2014,1600,11,9,2,3,6,1,0,0,1,2,3,3,0,1,0,0
2604,17,9,2014,1600,6,3,0,2,2,0,0,1,0,1,1,1,0,0,0,0
2605,29,21,2014,1600,14,4,3,12,4,3,10,2,0,0,4,0,3,0,0,0
2606,29,23,2014,1600,10,11,2,4,9,2,2,0,0,2,7,2,2,0,0,0
2607,83,8,2014,1600,5,3,0,2,2,0,0,1,1,0,1,1,0,0,0,0
2608,18,5,2014,1600,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0
2609,73,49,2014,1600,33,12,4,10,9,3,1,1,2,6,6,3,2,1,0,0
2610,11,9,2014,1600,4,4,1,3,3,1,2,1,0,0,2,1,1,0,0,0
2611,89,84,2014,1600,42,41,1,15,33,1,1,5,5,4,25,8,1,0,0,0
2612,25,10,2014,1600,4,5,1,1,5,1,0,0,0,1,5,0,1,0,0,0
2613,86,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2614,46,20,2014,1600,13,4,3,9,4,2,7,1,0,1,4,0,1,1,0,0
2615,15,3,2014,1600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2616,11,6,2014,1600,2,3,1,2,2,1,2,0,0,0,1,1,1,0,0,0
2617,36,9,2014,1600,6,3,0,5,2,0,4,1,0,0,1,1,0,0,0,0
2618,21,7,2014,1600,3,3,1,2,3,1,1,1,0,0,3,0,1,0,0,0
2619,58,27,2014,1600,8,16,3,4,13,1,1,2,1,0,10,3,0,0,1,0
2620,40,21,2014,1600,15,6,0,7,5,0,4,0,1,2,4,1,0,0,0,0
2621,29,3,2014,1600,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
2622,13,5,2014,1600,3,2,0,2,2,0,1,1,0,0,2,0,0,0,0,0
2623,39,4,2014,1600,1,2,1,1,2,0,1,0,0,0,2,0,0,0,0,0
2624,13,4,2014,1600,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0
2625,15,7,2014,1600,4,3,0,3,2,0,2,1,0,0,1,1,0,0,0,0
2626,18,11,2014,1600,6,5,0,5,4,0,4,1,0,0,3,1,0,0,0,0
2627,68,35,2014,1600,16,16,3,8,10,2,2,5,0,1,4,6,1,1,0,0
2628,57,31,2014,1600,9,19,3,6,17,2,5,0,0,1,15,2,1,1,0,0
2629,40,30,2014,1600,22,7,1,7,4,1,1,1,1,4,1,3,1,0,0,0
2630,38,32,2014,1600,17,13,2,10,10,1,5,4,0,1,7,3,0,1,0,0
2631,50,28,2014,1600,13,14,1,6,9,0,0,5,1,0,4,5,0,0,0,0
2632,39,36,2014,1600,13,20,3,6,19,3,0,5,1,0,18,1,3,0,0,0
2633,44,37,2014,1600,27,7,3,9,4,3,3,0,0,6,1,3,3,0,0,0
2634,10,6,2014,1600,3,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0
2635,22,19,2014,1600,11,6,2,10,3,1,9,1,0,0,0,3,0,1,0,0
2636,20,15,2014,1600,5,9,1,2,7,1,0,1,1,0,5,2,1,0,0,0
2637,32,18,2014,1600,11,6,1,8,4,1,7,0,0,1,2,2,1,0,0,0
2638,44,28,2014,1600,16,8,4,10,4,2,7,1,1,1,0,4,1,0,1,0
2639,38,12,2014,1600,3,7,2,2,4,1,1,1,0,0,1,3,0,1,0,0
2640,55,43,2014,1600,27,14,2,25,8,1,23,2,0,0,2,6,0,1,0,0
2641,10,7,2014,1600,2,3,2,2,3,1,2,0,0,0,3,0,0,1,0,0
2642,30,28,2014,1600,9,16,3,5,14,2,2,2,1,0,12,2,1,1,0,0
2643,23,14,2014,1600,8,5,1,3,4,0,0,1,2,0,3,1,0,0,0,0
2644,48,15,2014,1600,10,3,2,8,3,1,7,0,1,0,3,0,0,1,0,0
2645,22,21,2014,1600,14,7,0,9,4,0,4,5,0,0,1,3,0,0,0,0
2646,23,5,2014,1600,2,2,1,2,2,1,2,0,0,0,2,0,1,0,0,0
2647,81,75,2014,1600,45,28,2,28,24,2,11,17,0,0,20,4,2,0,0,0
2648,47,28,2014,1600,15,10,3,4,9,2,0,0,1,3,8,1,1,1,0,0
2649,33,16,2014,1600,11,4,1,10,3,1,9,1,0,0,2,1,1,0,0,0
2650,11,11,2014,1600,3,5,3,1,4,1,0,0,1,0,3,1,0,0,1,0
2651,28,11,2014,1600,6,3,2,5,3,1,4,1,0,0,3,0,0,1,0,0
2652,17,6,2014,1600,3,2,1,1,2,1,0,0,1,0,2,0,1,0,0,0
2653,46,7,2014,1600,4,2,1,2,2,1,0,2,0,0,2,0,1,0,0,0
2654,35,32,2014,1600,22,8,2,6,7,1,0,0,2,4,6,1,0,1,0,0
2655,12,4,2014,1600,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2656,52,41,2014,1600,29,9,3,11,7,2,1,5,2,3,5,2,1,1,0,0
2657,35,34,2014,1600,22,8,4,9,6,2,1,3,5,0,4,2,1,0,1,0
2658,33,31,2014,1600,17,12,2,16,6,2,15,1,0,0,0,6,2,0,0,0
2659,16,7,2014,1600,2,4,1,1,2,1,0,1,0,0,0,2,1,0,0,0
2660,82,71,2014,1600,46,22,3,42,20,1,40,1,0,1,18,2,0,0,1,0
2661,11,2,2014,1600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2662,23,10,2014,1600,4,5,1,4,4,1,4,0,0,0,3,1,1,0,0,0
2663,16,1,2014,1600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2664,43,31,2014,1600,23,8,0,23,6,0,23,0,0,0,4,2,0,0,0,0
2665,67,56,2014,1600,34,18,4,17,15,2,6,6,4,1,12,3,0,2,0,0
2666,14,12,2014,1600,5,4,3,2,3,1,1,0,0,1,2,1,0,0,1,0
2667,56,17,2014,1600,7,7,3,2,6,3,0,0,1,1,5,1,3,0,0,0
2668,33,31,2014,1600,20,11,0,8,10,0,1,2,5,0,9,1,0,0,0,0
2669,33,19,2014,1600,7,11,1,7,11,0,7,0,0,0,11,0,0,0,0,0
2670,90,16,2014,1600,11,5,0,9,4,0,8,0,1,0,3,1,0,0,0,0
2671,39,3,2014,1600,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
2672,11,9,2014,1600,3,5,1,1,4,0,0,0,1,0,3,1,0,0,0,0
2673,82,46,2014,1600,29,15,2,17,13,2,8,6,3,0,11,2,2,0,0,0
2674,29,5,2014,1600,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0
2675,36,12,2014,1600,5,5,2,1,4,1,0,0,0,0,3,1,0,1,0,0
2676,50,12,2014,1600,5,7,0,4,5,0,3,1,0,0,3,2,0,0,0,0
2677,17,15,2014,1600,4,8,3,2,6,1,0,2,0,0,4,2,0,0,1,0
2678,19,12,2014,1600,8,3,1,4,2,1,2,1,0,1,1,1,1,0,0,0
2679,36,13,2014,1600,3,7,3,1,5,3,0,0,1,0,3,2,3,0,0,0
2680,27,23,2014,1600,14,5,4,11,5,2,9,1,1,0,5,0,1,0,1,0
2681,20,3,2014,1600,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2682,21,10,2014,1600,4,4,2,2,3,1,1,0,1,0,2,1,0,1,0,0
2683,57,11,2014,1600,4,4,3,2,4,1,1,0,1,0,4,0,0,0,1,0
2684,12,11,2014,1600,5,5,1,3,5,1,1,2,0,0,5,0,1,0,0,0
2685,11,9,2014,1600,2,5,2,1,5,1,0,1,0,0,5,0,0,1,0,0
2686,75,40,2014,1600,24,13,3,22,11,1,21,0,1,0,9,2,0,0,1,0
2687,29,28,2014,1600,12,15,1,10,8,1,8,2,0,0,1,7,1,0,0,0
